uniqueID;Spec;Plotname;DBH;CBH1;CBH2;CD1;CD2;meanCD;State;SpecGroup;Height;realX;realY;realZ
BR01_1;FagSyl;BR01;33,7;2;2;7,32;9,2;8,26;alive;Broad-leaved;25,61080775;476710,3144;5429025,536;255,01
BR01_10;FagSyl;BR01;28;1,4;1,4;10,32;8,38;9,35;alive;Broad-leaved;23,53733398;476730,9903;5429027,393;259,22
BR01_100;AcePse;BR01;6,8;7,6;7,6;3,3;5;4,15;alive;Broad-leaved;12,457;476756,9903;5429089,256;257,053009
BR01_101;QuePet;BR01;7,2;10,7;10,7;2,4;3,5;2,95;alive;Broad-leaved;8,020609407;476751,2822;5429088,974;255,84
BR01_102;QuePet;BR01;9,7;10,6;10,6;2,3;3,3;2,8;alive;Broad-leaved;12,829;476756,1011;5429091,818;256,421387
BR01_103;PicAbi;BR01;25,5;0,3;8,3;4,8;4;4,4;alive;Coniferous;20,108;476754,3703;5429088,261;256,625854
BR01_104;PicAbi;BR01;15;0,4;8,8;4,3;3,7;4;alive;Coniferous;15,591;476752,3553;5429084,517;256,81308
BR01_105;PicAbi;BR01;17,8;1,9;9,7;3,2;3,6;3,4;alive;Coniferous;16,98;476751,4017;5429082,236;257,0225
BR01_106;PicAbi;BR01;23,1;0,4;9,2;4;3,7;3,85;alive;Coniferous;18,649;476751,0275;5429085,609;256,337799
BR01_107;PicAbi;BR01;14,2;1,2;7,9;3;4;3,5;alive;Coniferous;13,18603497;476744,082;5429084,618;255,08
BR01_108;PicAbi;BR01;14,3;0,6;9,8;2,7;3;2,85;alive;Coniferous;13,27140731;476744,7783;5429086,142;255,15
BR01_109;PicAbi;BR01;21,2;1,1;9,5;4,1;3,7;3,9;alive;Coniferous;18,49813911;476742,7793;5429088,616;254,38
BR01_11;FagSyl;BR01;28,9;1,1;1,1;9,53;9,7;9,615;alive;Broad-leaved;23,89866604;476725,5481;5429029,755;257,74
BR01_110;PicAbi;BR01;18;0,6;10;3,5;2,7;3,1;alive;Coniferous;16,23303296;476744,0217;5429088,104;254,66
BR01_111;QuePet;BR01;13,6;10,1;10,1;3,3;3,4;3,35;alive;Broad-leaved;14,5700264;476745,5828;5429089,303;254,76
BR01_112;PicAbi;BR01;22,8;0,4;10,6;4;4,2;4,1;alive;Coniferous;18,986;476751,0925;5429089,539;255,746429
BR01_113;QuePet;BR01;6,7;7,7;7,7;2,7;3,5;3,1;alive;Broad-leaved;7,445713625;476745,0381;5429092,161;254,28
BR01_115;QuePet;BR01;11,9;8;8;2,9;5,3;4,1;alive;Broad-leaved;12,99704959;476747,5254;5429091,143;254,92
BR01_116;PicAbi;BR01;19,4;0,3;4;5,1;4,3;4,7;alive;Coniferous;17,172;476754,0738;5429090,676;256,196259
BR01_117;QuePet;BR01;12,9;11,4;11,4;3,1;4,6;3,85;alive;Broad-leaved;14,503;476752,8213;5429093,478;255,525818
BR01_118;PicAbi;BR01;18;0,3;9,2;4;2,9;3,45;alive;Coniferous;16,23303296;476740,8933;5429082,469;254,9
BR01_119;PicAbi;BR01;19,1;0,4;8,9;3,7;3;3,35;alive;Coniferous;17,04132967;476742,6923;5429081,212;255,37
BR01_12;PicAbi;BR01;10,4;1,3;1,3;3,01;3,26;3,135;alive;Coniferous;9,74110041;476717,83;5429038,516;255,29
BR01_120;PicAbi;BR01;16,3;0,5;7,8;2,8;3,1;2,95;alive;Coniferous;14,91964396;476742,6931;5429079,953;255,53
BR01_121;PicAbi;BR01;13,3;0,7;8,4;2,5;2,7;2,6;alive;Coniferous;12,40505874;476741,2003;5429078,888;255,38
BR01_122;PicAbi;BR01;19;0,9;8;2,9;3,3;3,1;alive;Coniferous;18,11;476743,8078;5429078,506;256,011505
BR01_123;PicAbi;BR01;15,4;0,4;8,8;3,4;3,7;3,55;alive;Coniferous;14,19187954;476742,516;5429076,515;255,93
BR01_124;PicAbi;BR01;12,4;1,7;9,9;2;3;2,5;alive;Coniferous;11,60167777;476744,1785;5429077,364;256,08
BR01_126;PicAbi;BR01;18,6;1,4;9,3;3,5;3,3;3,4;alive;Coniferous;17,808;476750,032;5429078,848;257,055634
BR01_127;PicAbi;BR01;16,1;0,7;9,8;2,4;3,2;2,8;alive;Coniferous;17,641;476748,712;5429081,366;256,470215
BR01_128;PicAbi;BR01;17,6;1,1;9,8;2,7;2,2;2,45;alive;Coniferous;16,477;476748,9963;5429083,163;256,386078
BR01_129;QuePet;BR01;10,9;5,8;9,5;3,3;4,9;4,1;alive;Broad-leaved;13,708;476750,6058;5429080,434;256,971252
BR01_13;FagSyl;BR01;6,4;0,5;0,5;4,48;4,36;4,42;alive;Broad-leaved;7,659836986;476721,2528;5429033,841;256,25
BR01_130;CarBet;BR01;9,9;1,4;3,5;5,1;4,8;4,95;alive;Broad-leaved;10,03753379;476742,2878;5429035,347;260,33
BR01_131;CarBet;BR01;20,2;1,4;1,4;10,6;8,4;9,5;alive;Broad-leaved;16,73353219;476742,5208;5429039,924;259,89
BR01_132;CarBet;BR01;19,1;2,3;2,3;7,1;7,6;7,35;alive;Broad-leaved;14,694;476746,5988;5429038,207;260,79007
BR01_133;AcePse;BR01;9,2;5,7;5,7;4,1;3,7;3,9;alive;Broad-leaved;12,792;476747,765;5429039,229;260,957489
BR01_134;CarBet;BR01;5,2;5,2;5,2;3,7;3,6;3,65;alive;Broad-leaved;5,520418712;476744,8951;5429041,903;260,1
BR01_135;CarBet;BR01;7,7;0,8;1,8;5,9;5,4;5,65;alive;Broad-leaved;8,038302971;476746,6851;5429041,549;260,48
BR01_136;CarBet;BR01;8,7;2,8;2,8;6,2;5,1;5,65;alive;Broad-leaved;12,128;476749,2355;5429039,901;260,96817
BR01_137;CarBet;BR01;6,5;1,3;1,3;4,2;4,5;4,35;alive;Broad-leaved;6,856625673;476748,214;5429040,545;260,69
BR01_138;CarBet;BR01;14,8;3,1;4,4;6,9;9,2;8,05;alive;Broad-leaved;13,939;476748,1525;5429035,784;261,31543
BR01_139;CarBet;BR01;9;6,7;6,6;5,6;5,2;5,4;alive;Broad-leaved;13,876;476749,9008;5429030,907;262,113953
BR01_14;AceCam;BR01;41,5;1,1;1,1;12,4;9,8;11,1;alive;Broad-leaved;17,921;476725,5007;5429046,888;255,964981
BR01_141;FagSyl;BR01;11,8;3,9;3,9;8;3,7;5,85;alive;Broad-leaved;13,94;476751,6825;5429031,84;262,279449
BR01_142;CarBet;BR01;9,9;0,5;0,5;5,7;6,9;6,3;alive;Broad-leaved;11,044;476752,5961;5429034,38;262,277191
BR01_143;CarBet;BR01;11,7;1,2;1,2;8,3;6,1;7,2;alive;Broad-leaved;11,50521954;476754,3768;5429025,87;263,34
BR01_144;FagSyl;BR01;10,6;2;2;7,3;5,9;6,6;alive;Broad-leaved;12,28030316;476756,1454;5429028,747;263,36
BR01_145;PseMen;BR01;57,9;15,8;15,8;11,1;9,7;10,4;alive;Coniferous;34,701;476752,0873;5429028,28;262,758423
BR01_146;CarBet;BR01;13,1;1,8;1,8;8;7,5;7,75;alive;Broad-leaved;13,004;476752,5758;5429030,977;262,555786
BR01_147;FagSyl;BR01;33,6;3,2;3,2;13,9;10,4;12,15;alive;Broad-leaved;22,178;476756,8175;5429033,203;263,051239
BR01_148;AcePse;BR01;11;3,2;5,8;6;5,8;5,9;alive;Broad-leaved;12,01;476757,6965;5429034,308;262,965271
BR01_149;PruAvi;BR01;24,1;1,5;4,7;9,7;8,7;9,2;alive;Broad-leaved;18,606;476763,7558;5429038,081;263,806335
BR01_15;CarBet;BR01;5,2;1,1;1,1;5,5;3,8;4,65;alive;Broad-leaved;5,520418712;476726,9715;5429046,138;256,19
BR01_150;FagSyl;BR01;47,7;10,8;10,8;9,1;13,5;11,3;alive;Broad-leaved;29,389;476775,7663;5429040,087;266,27066
BR01_151;FagSyl;BR01;5,2;0;0;5,1;3,9;4,5;alive;Broad-leaved;6,200856231;476774,1397;5429037,55;266,09
BR01_152;FagSyl;BR01;5;0,5;0,5;6,3;4,7;5,5;alive;Broad-leaved;5,955055925;476774,8196;5429036,909;266,4
BR01_153;FagSyl;BR01;5;0,1;0,1;4,3;3,1;3,7;alive;Broad-leaved;5,955055925;476776,3865;5429041,502;266,05
BR01_154;CarBet;BR01;21;1,6;1,6;8,5;6,7;7,6;alive;Broad-leaved;17,972;476784,2468;5429036,041;269,714783
BR01_155;CarBet;BR01;21,5;1,2;1,9;7,6;6;6,8;alive;Broad-leaved;17,894;476783,7538;5429036,54;269,626709
BR01_156;FagSyl;BR01;6;0,9;0,9;5,5;4,9;5,2;alive;Broad-leaved;7,177726254;476784,361;5429040,938;268,77
BR01_157;FagSyl;BR01;5;2,3;2,3;1,8;3,7;2,75;alive;Broad-leaved;5,955055925;476780,8509;5429041,805;267,34
BR01_158;FagSyl;BR01;6,1;2,2;2,2;3,4;4,3;3,85;alive;Broad-leaved;7,298735496;476781,2195;5429043,063;267,25
BR01_159;FagSyl;BR01;7,3;0,7;0,7;2,9;1,8;2,35;alive;Broad-leaved;8,722520257;476778,4564;5429043,631;266,41
BR01_16;FagSyl;BR01;42,4;4,9;6,2;13,3;7,6;10,45;alive;Broad-leaved;25,017;476731,5899;5429047,461;257,058411
BR01_160;LarDec;BR01;42,2;18;18;5,4;6,9;6,15;alive;Coniferous;34,637;476790,7295;5429045,689;269,522522
BR01_161;FagSyl;BR01;43,9;1,9;1,9;9,4;11,6;10,5;alive;Broad-leaved;28,223;476788,1413;5429044,257;269,073456
BR01_162;FraExc;BR01;5;4,5;4,5;3,6;2,6;3,1;alive;Broad-leaved;6,47241064;476782,2314;5429045,428;268,16
BR01_163;AcePse;BR01;4,8;0,9;0,9;3,2;2,9;3,05;alive;Broad-leaved;6,428625877;476780,21;5429045,753;266,41
BR01_164;CarBet;BR01;13,3;0,9;0,9;8,1;7,5;7,8;alive;Broad-leaved;10,396;476786,9243;5429051,534;267,337769
BR01_165;FagSyl;BR01;44,5;3,2;3,2;9,9;7,5;8,7;alive;Broad-leaved;32,706;476783,4778;5429049,771;266,72818
BR01_166;FagSyl;BR01;55,6;1,1;1,1;10,1;13,6;11,85;alive;Broad-leaved;35,588;476783,3485;5429055,09;266,024
BR01_167;FagSyl;BR01;5,3;0,1;0,3;5,6;6;5,8;alive;Broad-leaved;6,323610679;476781,2961;5429055,198;265,41
BR01_168;FagSyl;BR01;54,5;4,5;4,5;14,5;11,3;12,9;alive;Broad-leaved;30,563;476778,3973;5429050,901;265,386017
BR01_169;FagSyl;BR01;25,7;4,9;4,9;8,94;9,94;9,44;alive;Broad-leaved;22,54587421;476759,6931;5429025,296;264,27
BR01_17;CarBet;BR01;7,8;1,4;1,4;5,1;5,5;5,3;alive;Broad-leaved;8,134029877;476730,2761;5429046,427;256,88
BR01_170;CarBet;BR01;8,2;1;1;7,01;6,07;6,54;alive;Broad-leaved;8,512434207;476758,6623;5429029,625;263,55
BR01_171;PseMen;BR01;55,9;3,1;13,3;6,27;7,28;6,775;alive;Coniferous;35,518;476764,511;5429028,4;265,012115
BR01_172;FagSyl;BR01;61,7;8,4;8,4;12,12;14,3;13,21;alive;Broad-leaved;31,61;476767,5953;5429033,379;265,096039
BR01_173;FagSyl;BR01;35,2;1,8;1,8;8,48;10,58;9,53;alive;Broad-leaved;28,047;476771,4835;5429026,149;266,906952
BR01_174;FagSyl;BR01;20,2;0,6;0,6;6,93;7,45;7,19;alive;Broad-leaved;21,842;476772,9033;5429018,89;268,295105
BR01_175;PseMen;BR01;49;5,5;10,6;9;6,66;7,83;alive;Coniferous;34,532;476774,0963;5429024,624;268,060333
BR01_176;FagSyl;BR01;22,8;0,5;0,5;7,09;7;7,045;alive;Broad-leaved;19,789;476777,4285;5429025,298;269,222992
BR01_177;FagSyl;BR01;34,3;1,1;1,1;8,37;9,57;8,97;alive;Broad-leaved;27,148;476780,4815;5429031,091;269,382812
BR01_178;FagSyl;BR01;28,9;1,3;1,3;8,44;8,65;8,545;alive;Broad-leaved;28,078;476777,0235;5429032,822;267,86496
BR01_179;FagSyl;BR01;37,7;18,4;18,4;12,81;10,37;11,59;alive;Broad-leaved;31,72;476777,2193;5429035,798;267,302826
BR01_18;FagSyl;BR01;44,3;4,1;4,1;10,9;12,7;11,8;alive;Broad-leaved;26,004;476732,3083;5429040,64;257,974182
BR01_180;FagSyl;BR01;39,1;5,4;5,4;9,71;8,38;9,045;alive;Broad-leaved;29,248;476773,148;5429034,866;266,143341
BR01_181;FraExc;BR01;10,8;9,2;9,2;4,04;3,41;3,725;alive;Broad-leaved;13,76882546;476762,0456;5429036,926;263,35
BR01_183;PicAbi;BR01;19;1,1;10,2;3,4;3,6;3,5;alive;Coniferous;18,245;476734,0043;5429063,339;255,946335
BR01_186;QuePet;BR01;12;2,5;9,9;3,5;3,6;3,55;alive;Broad-leaved;16,488;476736,9808;5429064,26;256,249207
BR01_187;QuePet;BR01;17,3;6,8;6,8;3,7;4,9;4,3;alive;Broad-leaved;17,168;476738,4383;5429063,536;256,546692
BR01_189;QuePet;BR01;13,8;6,5;10,8;4,8;3,2;4;alive;Broad-leaved;16,673;476739,5078;5429061,033;257,013885
BR01_19;FagSyl;BR01;42,9;0,7;5,1;10,7;8,4;9,55;alive;Broad-leaved;24,237;476735,5583;5429036,487;259,025513
BR01_191;PicAbi;BR01;15,9;2;7,2;3,5;3,5;3,5;alive;Coniferous;10,858;476741,9028;5429057,463;257,818604
BR01_192;PicAbi;BR01;19;0,5;10,9;3;3;3;alive;Coniferous;17,787;476740,5173;5429064,197;256,856476
BR01_193;QuePet;BR01;14,4;1;8,1;4,5;4,6;4,55;alive;Broad-leaved;17,568;476741,18;5429066,021;256,76474
BR01_194;PicAbi;BR01;13,3;0,5;12,2;2,6;2;2,3;alive;Coniferous;16,267;476740,4;5429066,479;256,79
BR01_195;QuePet;BR01;15,1;6,5;8,8;4,7;3,8;4,25;alive;Broad-leaved;17,97;476734,7365;5429065,262;255,771942
BR01_196;PicAbi;BR01;16,6;0,7;8,5;2,8;3,2;3;alive;Coniferous;17,098;476735,442;5429067,008;255,733154
BR01_198;PicAbi;BR01;15,5;0,3;8,5;2,31;2,46;2,385;alive;Coniferous;14,2738659;476747,1359;5429052,56;259,22
BR01_199;PicAbi;BR01;16,8;0,5;6,3;4,2;3,55;3,875;alive;Coniferous;18,518;476750,739;5429057,296;259,443359
BR01_2;CarBet;BR01;10,8;1,1;1,1;5,09;5,66;5,375;alive;Broad-leaved;10,78995683;476716,1106;5429031,396;255,64
BR01_20;FagSyl;BR01;12,6;1;1;7,8;6,8;7,3;alive;Broad-leaved;15,275;476739,3963;5429040,49;259,315796
BR01_200;FraExc;BR01;24,3;6,2;6,2;5,68;6,39;6,035;alive;Broad-leaved;24,35987757;476748,949;5429057,165;259,12
BR01_201;QuePet;BR01;19,2;4,8;4,8;8,7;6,6;7,65;alive;Broad-leaved;17,348;476748,4038;5429058,413;259,010437
BR01_202;PicAbi;BR01;15,9;0,3;8,2;3,6;3,4;3,5;alive;Coniferous;16,656;476748,272;5429056,601;259,174225
BR01_204;PicAbi;BR01;16,8;0,5;5,4;2,8;2,6;2,7;alive;Coniferous;14,738;476744,77;5429056,113;258,523621
BR01_205;PicAbi;BR01;18,9;2;10,2;2,9;3,6;3,25;alive;Coniferous;18,411;476745,9428;5429058,007;258,50885
BR01_206;QuePet;BR01;16,5;6,8;8,5;5,5;6,2;5,85;alive;Broad-leaved;16,737;476746,4485;5429059,447;258,493317
BR01_207;PicAbi;BR01;22,4;0,4;6,7;3,6;4,15;3,875;alive;Coniferous;18,84;476748,2628;5429059,619;258,909912
BR01_208;PicAbi;BR01;9,5;0,9;4,8;2,26;3,07;2,665;alive;Coniferous;9,236;476753,3315;5429059,838;259,794952
BR01_21;PruAvi;BR01;23,6;9,7;9,7;11,7;6,8;9,25;alive;Broad-leaved;19,56733788;476738,7328;5429040,467;259,06
BR01_212;QuePet;BR01;11,5;2,9;2,9;5,6;7,7;6,65;alive;Broad-leaved;12,60899915;476743,7642;5429062,053;257,67
BR01_213;PicAbi;BR01;14,3;0,5;12,9;2,59;2,36;2,475;alive;Coniferous;16,562;476745,4725;5429063,675;257,889832
BR01_215;PicAbi;BR01;17,9;0,3;9,9;4,6;5;4,8;alive;Coniferous;16,987;476741,3353;5429077,213;255,727859
BR01_217;PicAbi;BR01;21,2;0,5;8,9;3,6;4,3;3,95;alive;Coniferous;18,185;476742,4393;5429075,188;256,127014
BR01_218;PicAbi;BR01;22,4;0,5;10,9;3,8;5;4,4;alive;Coniferous;19,05;476746,5355;5429075,371;256,858154
BR01_219;PicAbi;BR01;21,2;0,5;10,3;5,1;4,9;5;alive;Coniferous;17,694;476745,4443;5429073,853;256,849304
BR01_22;CarBet;BR01;16,8;1,2;1,3;7,7;4,8;6,25;alive;Broad-leaved;14,9325663;476740,2131;5429041,342;259,2
BR01_220;PicAbi;BR01;18,5;0,4;10;3,7;4;3,85;alive;Coniferous;17,276;476742,0538;5429074,049;256,136902
BR01_221;PicAbi;BR01;18,2;0,3;11,2;3,8;3;3,4;alive;Coniferous;17,831;476739,6698;5429073,055;255,782791
BR01_222;PicAbi;BR01;20;0,7;9,9;3,7;4,2;3,95;alive;Coniferous;18,079;476739,7575;5429071,016;256,054932
BR01_223;PicAbi;BR01;20,5;0,6;9,7;3,5;2,7;3,1;alive;Coniferous;18,741;476739,8733;5429068,713;256,325958
BR01_224;QuePet;BR01;11;5,2;5,2;2,1;2,6;2,35;alive;Broad-leaved;12,703;476741,6528;5429068,088;256,66925
BR01_225;PicAbi;BR01;25;0,4;10,4;4;4,9;4,45;alive;Coniferous;19,601;476744,6928;5429070,196;257,058075
BR01_226;PicAbi;BR01;15,5;0,3;9,2;3,8;4,2;4;alive;Coniferous;16,418;476746,602;5429073,021;257,169983
BR01_227;PicAbi;BR01;20,9;0,3;6;4,6;4;4,3;alive;Coniferous;16,006;476749,395;5429073,574;257,718842
BR01_228;PicAbi;BR01;11,2;0,3;4,9;2,87;3,16;3,015;alive;Coniferous;10,394;476750,5998;5429069,436;258,368927
BR01_229;PicAbi;BR01;23,6;0,4;7,7;3,7;5,1;4,4;alive;Coniferous;17,923;476747,8963;5429070,43;257,751373
BR01_23;FagSyl;BR01;51,3;5,3;10,2;12,3;11,6;11,95;alive;Broad-leaved;27,192;476737,1465;5429045,723;258,322235
BR01_231;PicAbi;BR01;21,2;0,3;5,5;3,01;3,54;3,275;alive;Coniferous;18,225;476748,5028;5429068,684;258,072479
BR01_232;PicAbi;BR01;21,9;0,2;9,4;3,2;3,6;3,4;alive;Coniferous;18,468;476747,489;5429066,888;257,966827
BR01_233;QuePet;BR01;10,4;3,6;3,6;3,15;4,93;4,04;alive;Broad-leaved;11,50630272;476745,0401;5429064,475;257,63
BR01_234;PicAbi;BR01;21,8;0,5;10,9;4,98;5,08;5,03;alive;Coniferous;18,041;476745,644;5429065,738;257,687042
BR01_235;QuePet;BR01;14,4;7;7;2,8;4;3,4;alive;Broad-leaved;16,532;476744,5383;5429064,1;257,624237
BR01_237;PicAbi;BR01;11,3;0,2;8,3;3;3,1;3,05;alive;Coniferous;14,696;476744,4063;5429068,126;257,244873
BR01_239;PicAbi;BR01;12,8;1,5;8,2;3,6;2,9;3,25;alive;Coniferous;15,364;476742,3145;5429069,541;256,631775
BR01_24;FagSyl;BR01;5,1;1,1;3,5;4,6;4,6;4,6;alive;Broad-leaved;6,077994779;476731,0703;5429048,104;256,81
BR01_240;PicAbi;BR01;18,6;0,5;10,8;3,8;3,8;3,8;alive;Coniferous;18,345;476742,041;5429071,574;256,407593
BR01_242;PseMen;BR01;66,5;2,5;12,5;5,8;5,9;5,85;alive;Coniferous;40,394;476785,9348;5429003,93;274,453247
BR01_243;FagSyl;BR01;14,1;0,2;0,2;7;5,7;6,35;alive;Broad-leaved;15,43916736;476785,1361;5429005,287;274,02
BR01_244;FagSyl;BR01;8,3;0,3;0,3;3,5;3,2;3,35;alive;Broad-leaved;7,5;476781,4053;5429006,346;272,9
BR01_245;FagSyl;BR01;24,6;0,1;0,1;6,5;6,5;6,5;alive;Broad-leaved;22,03379195;476781,0183;5429005,75;273,88
BR01_246;FagSyl;BR01;18;0,7;1,2;6,3;8,6;7,45;alive;Broad-leaved;18,31544445;476787,949;5429007,526;274,64
BR01_247;FagSyl;BR01;26;1,1;1,1;7,2;7,2;7,2;alive;Broad-leaved;22,68109264;476782,7035;5429009,705;272,79
BR01_248;FagSyl;BR01;29,7;0,6;0,6;9,9;9,3;9,6;alive;Broad-leaved;24,20829176;476778,5997;5429012,616;271,12
BR01_249;PseMen;BR01;51,6;18,2;18,2;3;3,9;3,45;alive;Coniferous;37,567;476776,497;5429010,988;270,747009
BR01_25;CarBet;BR01;9,5;3;3;6,2;7,1;6,65;alive;Broad-leaved;9,690941274;476729,4978;5429048,426;256,51
BR01_250;FagSyl;BR01;6,2;0,6;0,6;5,3;5;5,15;alive;Broad-leaved;11,3;476775,9373;5429006,188;271,11
BR01_251;PseMen;BR01;43,6;5,2;17,8;5,9;5,8;5,85;alive;Coniferous;32,199;476775,3948;5429007,364;270,779907
BR01_252;FraExc;BR01;5;1,4;1,4;2,8;3,6;3,2;alive;Broad-leaved;7,1;476773,637;5429005,739;270,32
BR01_253;CarBet;BR01;5;1,1;1,1;4,4;5,2;4,8;alive;Broad-leaved;4;476795,1989;5429052,482;269,61
BR01_254;FagSyl;BR01;33,2;5,5;5,5;8;6,8;7,4;alive;Broad-leaved;27,74;476802,6635;5429047,317;272,126495
BR01_255;SamNig;BR01;4,5;0,6;0,6;2,4;2,9;2,65;alive;Broad-leaved;5,5;476809,8424;5429043,398;274,84
BR01_256;FagSyl;BR01;43,3;0;0;11,5;10,2;10,85;alive;Broad-leaved;29,181;476811,3337;5429048,895;274,1705
BR01_257;FagSyl;BR01;42,7;1;1;8,9;10,2;9,55;alive;Broad-leaved;28,359;476815,4343;5429051,665;274,8405
BR01_258;FagSyl;BR01;40;13,4;13,4;10,6;7,5;9,05;alive;Broad-leaved;31,86;476809,6011;5429053,225;272,69104
BR01_259;PruAvi;BR01;8,3;1,4;2,5;5,6;5,6;5,6;alive;Broad-leaved;9,231;476810,8628;5429054,33;273,004
BR01_26;CarBet;BR01;6;2,5;2,5;5,6;4,5;5,05;alive;Broad-leaved;6,348243838;476730,37;5429049,887;256,53
BR01_260;SamNig;BR01;7,7;0;0;2,6;2;2,3;alive;Broad-leaved;5,5;476814,7372;5429058,849;273,13
BR01_261;CarBet;BR01;6,4;1,4;1,4;5,8;4,8;5,3;alive;Broad-leaved;7,605;476819,4455;5429059,316;274,253143
BR01_262;LarDec;BR01;44,5;16,3;16,3;7,4;8,8;8,1;alive;Coniferous;30,855;476782,378;5429065,301;264,664795
BR01_263;FagSyl;BR01;25,9;1,6;1,6;7,9;7;7,45;alive;Broad-leaved;20,123;476784,463;5429059,405;265,576752
BR01_264;FagSyl;BR01;18,9;1,6;1,6;8,8;9,8;9,3;alive;Broad-leaved;18,89835556;476788,5543;5429061,07;265,99
BR01_265;FagSyl;BR01;18,8;0,4;0,4;8;8,9;8,45;alive;Broad-leaved;18,83493138;476787,8433;5429062,069;265,97
BR01_266;LarDec;BR01;49;18,7;18,7;6,7;7,4;7,05;alive;Coniferous;33,521;476793,313;5429056,12;267,96637
BR01_267;CarBet;BR01;8,5;0,5;0,5;8,3;5,5;6,9;alive;Broad-leaved;8,141;476792,2073;5429056,572;267,463928
BR01_268;FagSyl;BR01;9,5;0,3;0,3;7,6;7,1;7,35;alive;Broad-leaved;8,025;476794,8254;5429060,455;267,415527
BR01_269;FagSyl;BR01;34,1;3,2;3,2;10,4;12,2;11,3;alive;Broad-leaved;24,629;476796,1845;5429061,178;267,557587
BR01_27;CarBet;BR01;7,8;1,1;2,3;4,2;3,4;3,8;alive;Broad-leaved;8,134029877;476734,6843;5429046,935;257,61
BR01_270;CarBet;BR01;25,6;1,1;1,1;9,4;8,9;9,15;alive;Broad-leaved;15,161;476795,1785;5429070,444;265,843933
BR01_271;FagSyl;BR01;7,5;1,4;1,4;5,2;5,9;5,55;alive;Broad-leaved;10,851;476791,8067;5429071,562;265,243774
BR01_272;FagSyl;BR01;13,7;1,6;1,6;9,4;10;9,7;alive;Broad-leaved;13,391;476791,541;5429070,804;265,226105
BR01_273;CarBet;BR01;14,8;0,1;0,1;7,1;6,9;7;alive;Broad-leaved;12,272;476787,3238;5429070,993;264,689941
BR01_274;CarBet;BR01;9,5;1,6;1,6;4,7;5,9;5,3;alive;Broad-leaved;8,917;476788,2578;5429069,821;264,985291
BR01_275;FagSyl;BR01;41,5;0,3;0,3;6,1;11,5;8,8;alive;Broad-leaved;28,717;476770,5485;5428999,494;270,194031
BR01_276;FagSyl;BR01;38,9;2;2;7,9;6,3;7,1;alive;Broad-leaved;29,21;476771,5484;5428994,379;271,697144
BR01_277;FagSyl;BR01;49,4;15,3;15,3;8,8;11,8;10,3;alive;Broad-leaved;29,281;476784,0435;5428993,234;275,504852
BR01_278;FagSyl;BR01;29,3;0,2;0,2;5,4;9,7;7,55;alive;Broad-leaved;26,836;476784,0668;5428996,104;275,068665
BR01_279;FagSyl;BR01;31,4;0,1;0,1;5,4;10,7;8,05;alive;Broad-leaved;25,641;476780,3663;5428994,674;274,419189
BR01_28;CarBet;BR01;10,8;1;1;7;8;7,5;alive;Broad-leaved;11,372;476739,9763;5429047,388;258,543518
BR01_280;FagSyl;BR01;33,3;0,5;0,5;8,4;10;9,2;alive;Broad-leaved;26,077;476779,4167;5428999,448;273,597
BR01_281;FagSyl;BR01;27,8;1,5;1,5;10,9;7,2;9,05;alive;Broad-leaved;23,45509329;476788,2435;5429003,152;274,94
BR01_282;PseMen;BR01;67,5;3,3;17;5,7;9,8;7,75;alive;Coniferous;40,827;476785,9653;5429030,477;271,253296
BR01_283;PseMen;BR01;75,9;10,4;16,6;8,4;9,4;8,9;alive;Coniferous;40,876;476783,698;5429025,39;271,294189
BR01_284;FagSyl;BR01;17,8;0,4;0,4;9,9;5,7;7,8;alive;Broad-leaved;18,18212811;476779,9724;5429022,632;270,41
BR01_285;FagSyl;BR01;35,5;9,9;9,9;6,8;5,8;6,3;alive;Broad-leaved;26,17237399;476788,3644;5429025,261;272,4
BR01_286;FagSyl;BR01;31,7;0,8;0,8;8,8;6,7;7,75;alive;Broad-leaved;28,359;476790,7593;5429028,61;272,677185
BR01_287;PseMen;BR01;58,7;5,9;22;6,6;6,6;6,6;alive;Coniferous;40,997;476787,4898;5429021,003;272,878174
BR01_289;FagSyl;BR01;54,2;0,2;0,2;11,5;11;11,25;alive;Broad-leaved;30,593;476795,0243;5429026,898;273,942291
BR01_29;CarBet;BR01;12,1;1;1;7;8;7,5;alive;Broad-leaved;11,861;476740,1953;5429047,819;258,485962
BR01_290;SamNig;BR01;6,5;0,3;1,7;4,1;4;4,05;alive;Broad-leaved;3,2962919;476789,7384;5429008,91;274,73
BR01_291;CarBet;BR01;5,5;1,6;1,6;5,6;4,2;4,9;alive;Broad-leaved;12,7;476793,4627;5429012,564;275,15
BR01_292;CarBet;BR01;5,3;2;2;5,6;4,2;4,9;alive;Broad-leaved;12,7;476794,068;5429011,635;275,37
BR01_293;FagSyl;BR01;32,1;1,3;1,3;9,7;10,8;10,25;alive;Broad-leaved;25,07710106;476790,4911;5429014,478;274,26
BR01_294;CarBet;BR01;6,9;1,5;1,5;5,4;4,1;4,75;alive;Broad-leaved;7;476792,488;5429018,93;274,26
BR01_295;CarBet;BR01;8,5;1,1;1,1;6,1;5;5,55;alive;Broad-leaved;5,1;476797,0553;5429019,883;275,11
BR01_296;FagSyl;BR01;7;0,4;0,4;5,5;5,1;5,3;alive;Broad-leaved;8,372053374;476789,0067;5429019,442;273,32
